epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
187,1303.79,1.72791,0.5772,0.74293,0.91441,0.87413,0.92288,0.48403,0.31616,0.59778,0.13697,0.0001586,0.0001586,0.0001586
188,1310.73,1.75802,0.59184,0.7395,0.87601,0.88182,0.91008,0.47966,0.31299,0.73747,0.13689,0.0001487,0.0001487,0.0001487
189,1317.68,1.72922,0.57652,0.74164,0.87424,0.88481,0.90652,0.47979,0.31342,0.61347,0.13655,0.0001388,0.0001388,0.0001388
190,1324.69,1.72623,0.56863,0.73974,0.86863,0.88182,0.90834,0.4851,0.3147,0.59945,0.13624,0.0001289,0.0001289,0.0001289
191,1332.05,1.56413,0.54653,0.75692,0.9202,0.89091,0.92301,0.48487,0.31502,0.48184,0.13596,0.000119,0.000119,0.000119
192,1339.07,1.54857,0.54041,0.75891,0.87913,0.9,0.93336,0.49007,0.31775,0.50979,0.13581,0.0001091,0.0001091,0.0001091
193,1346.05,1.52415,0.54149,0.75238,0.87955,0.89091,0.92217,0.4917,0.31618,0.47206,0.13584,9.92e-05,9.92e-05,9.92e-05
194,1352.93,1.5308,0.53598,0.76202,0.87661,0.90422,0.93858,0.49697,0.3154,0.41486,0.13569,8.93e-05,8.93e-05,8.93e-05
195,1359.83,1.55307,0.54395,0.75066,0.89098,0.89091,0.93751,0.49391,0.31623,0.43026,0.1358,7.94e-05,7.94e-05,7.94e-05
196,1366.73,1.54613,0.53782,0.76308,0.88515,0.89091,0.93909,0.49447,0.31593,0.40946,0.13579,6.95e-05,6.95e-05,6.95e-05
197,1373.78,1.52217,0.53009,0.767,0.8834,0.89544,0.94127,0.49988,0.31502,0.37905,0.13579,5.96e-05,5.96e-05,5.96e-05
198,1380.66,1.51927,0.52521,0.76347,0.89159,0.89091,0.9426,0.49788,0.31573,0.35861,0.13569,4.97e-05,4.97e-05,4.97e-05
199,1387.55,1.54008,0.53887,0.7594,0.87757,0.9,0.94148,0.49551,0.31547,0.37752,0.13564,3.98e-05,3.98e-05,3.98e-05
200,1394.43,1.54643,0.53367,0.75918,0.88289,0.9,0.94186,0.49032,0.31517,0.37858,0.1357,2.99e-05,2.99e-05,2.99e-05
