epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
187,1446.86,1.75637,0.57148,0.73916,0.93896,0.839,0.92652,0.49845,0.40291,0.47158,0.16787,0.0001586,0.0001586,0.0001586
188,1454.55,1.67636,0.55887,0.73542,0.94961,0.83636,0.92739,0.49891,0.40556,0.44485,0.16818,0.0001487,0.0001487,0.0001487
189,1462.49,1.72175,0.5699,0.73875,0.93171,0.86825,0.9289,0.49454,0.4097,0.40813,0.16778,0.0001388,0.0001388,0.0001388
190,1470.23,1.71816,0.56319,0.74026,0.9507,0.83636,0.9288,0.48933,0.41124,0.37271,0.16733,0.0001289,0.0001289,0.0001289
191,1478.81,1.53144,0.53982,0.75945,0.93099,0.85852,0.92754,0.48205,0.41505,0.39923,0.16734,0.000119,0.000119,0.000119
192,1486.52,1.51578,0.53287,0.75974,0.93099,0.85849,0.92541,0.47582,0.41665,0.43231,0.16715,0.0001091,0.0001091,0.0001091
193,1494.22,1.4808,0.51771,0.75747,0.94492,0.82727,0.92337,0.47527,0.418,0.49123,0.16668,9.92e-05,9.92e-05,9.92e-05
194,1502.13,1.5141,0.52843,0.74517,0.95721,0.81353,0.9273,0.48299,0.41454,0.48756,0.16677,8.93e-05,8.93e-05,8.93e-05
195,1509.7,1.50573,0.52731,0.74935,0.91196,0.84752,0.92963,0.48282,0.41441,0.42138,0.16694,7.94e-05,7.94e-05,7.94e-05
196,1517.42,1.48921,0.52311,0.75349,0.9348,0.82727,0.92947,0.48596,0.41253,0.44835,0.16709,6.95e-05,6.95e-05,6.95e-05
197,1525.48,1.4995,0.52298,0.7634,0.93794,0.82439,0.9306,0.48414,0.41373,0.45614,0.16739,5.96e-05,5.96e-05,5.96e-05
198,1533.27,1.47364,0.51439,0.76126,0.92081,0.84567,0.92985,0.48466,0.41638,0.47519,0.16714,4.97e-05,4.97e-05,4.97e-05
199,1541.18,1.50331,0.52731,0.758,0.93806,0.82605,0.92883,0.48153,0.41507,0.49785,0.16721,3.98e-05,3.98e-05,3.98e-05
200,1549.02,1.51561,0.5264,0.75873,0.9378,0.82247,0.92881,0.48248,0.41378,0.48786,0.16718,2.99e-05,2.99e-05,2.99e-05
